CLIENT_ID,CUST_ID,CUST_NAME,CLIENT_NAME,CLIENT_ACT,CLIENT_LOC,PVRC_CODE,LOB,PARENT_NBR,PLAN_ID,ISO_COUNTRY_CODE,ISO_COUNTRY_DES,EMPLOYER_ASSIGNED_ID,MEMBER_ID,SUBSCRIBER_ID,MEMBER_RELN,EMP_STATUS,DOB,GENDER,FIRST_NAME,MIDDLE_NAME,LAST_NAME,ADDR_TYPE_DES,ADDRESS_LINE_1,ADDRESS_LINE_2,CITY,STATE,ZIP,PRIMARY_PHONE,EMAIL_ADDRESS,MBI,INSURANCE_NAME,INSURANCE_TYPE,EFF_DATE,TERM_DATE,INSURANCE_IND,POLICY_ID,CONSENT,CONDITION,SUP_INFO,TARGET_FLAG,EFID
23865,28465,CITY OF WAUWATOSA,CITY OF WAUWATOSA,0,0,1169,0,0,0,0,0,1169,1169,1169,1169,1146,1169,1169,1169,703,1169,1169,1169,0,1169,1169,1169,1138,597,15,1169,1169,1169,1169,94,1169,597,0,0,0,1169
23869,51330,CITY OF WINTER GARDEN LLC,CITY OF WINTER GARDEN,0,0,653,0,0,0,0,0,653,653,653,653,653,653,653,653,470,653,653,653,28,653,653,653,17,310,18,653,653,653,653,45,653,310,0,0,0,653
23877,28480,CRB Group Inc,CRB Group Inc,0,0,1721,0,0,0,0,0,1721,1721,1721,1721,1719,1721,1721,1721,1208,1721,1721,1721,27,1721,1721,1721,777,967,44,1721,1721,1721,1721,112,1721,967,0,0,0,1717
23888,28491,CLEAVER BROOKS INC,CLEAVER BROOKS INC,0,0,1670,0,0,0,0,0,1670,1670,1670,1670,1666,1670,1670,1670,1027,1670,1670,1670,112,1670,1670,1670,1177,954,49,1670,1670,1670,1670,135,1670,954,0,0,0,1670
23890,28494,CLGBP ANDERSON TOWNSHIP,CLGBP ANDERSON TOWNSHIP,0,0,342,0,0,0,0,0,342,342,342,342,278,342,342,342,287,342,342,342,2,342,342,342,195,134,5,342,342,342,342,65,342,134,0,0,0,342
23891,28495,CLGBP CITY OF BELLBROOK,CLGBP CITY OF BELLBROOK,0,0,69,0,0,0,0,0,69,69,69,69,60,69,69,69,27,69,69,69,3,69,69,69,60,43,0,69,69,69,69,5,69,43,0,0,0,69
23892,28496,CLGBP CITY OF DEER PARK,CLGBP CITY OF DEER PARK,0,0,41,0,0,0,0,0,41,41,41,41,39,41,41,41,32,41,41,41,2,41,41,41,37,26,1,41,41,41,41,3,41,26,0,0,0,41
23893,28497,CLGBP CITY OF MILFORD,CLGBP CITY OF MILFORD,0,0,107,0,0,0,0,0,107,107,107,107,99,107,107,107,83,107,107,107,0,107,107,107,55,53,2,107,107,107,107,14,107,53,0,0,0,107
23894,28498,CLGBP CITY OF MT HEALTHY,CLGBP CITY OF MT HEALTHY,0,0,59,0,0,0,0,0,59,59,59,59,56,59,59,59,22,59,59,59,1,59,59,59,34,41,1,59,59,59,59,3,59,41,0,0,0,59
23895,28499,CLGBP-City of North College Hill,CLGBP CITY OF NORTH COLLEGE HILL,0,0,55,0,0,0,0,0,55,55,55,55,39,55,55,55,18,55,55,55,1,55,55,55,35,26,0,55,55,55,55,11,55,26,0,0,0,55
23896,28500,CLGBP CITY OF SILVERTON HSA,CLGBP CITY OF SILVERTON,0,0,14,0,0,0,0,0,14,14,14,14,11,14,14,14,13,14,14,14,0,14,14,14,11,8,1,14,14,14,14,5,14,8,0,0,0,14
23897,28501,CLGBP CITY OF SPRINGDALE,CLGBP CITY OF SPRINGDALE,0,0,277,0,0,0,0,0,277,277,277,277,251,277,277,277,103,277,277,277,11,277,277,277,161,125,1,277,277,277,277,38,277,125,0,0,0,277
23899,28503,CLGBP PIERCE TOWNSHIP,CLGBP PIERCE TOWNSHIP,0,0,136,0,0,0,0,0,136,136,136,136,135,136,136,136,109,136,136,136,2,136,136,136,123,86,2,136,136,136,136,40,136,86,0,0,0,136
23900,28504,CLGBP VILLAGE OF AMBERLEY,CLGBP VILLAGE OF AMBERLEY,0,0,88,0,0,0,0,0,88,88,88,88,86,88,88,88,64,88,88,88,0,88,88,88,67,67,5,88,88,88,88,14,88,67,0,0,0,88
23901,28505,CLGBP VILLAGE OF FAIRFAX HSA,CLGBP VILLAGE OF FAIRFAX,0,0,49,0,0,0,0,0,49,49,49,49,49,49,49,49,38,49,49,49,0,49,49,49,39,22,0,49,49,49,49,2,49,22,0,0,0,49
23902,28506,CLGBP VILLAGE OF GLENDALE,CLGBP VILLAGE OF GLENDALE,0,0,42,0,0,0,0,0,42,42,42,42,42,42,42,42,28,42,42,42,7,42,42,42,31,18,0,42,42,42,42,4,42,18,0,0,0,42
23903,28507,CLGBP VILLAGE OF INDIAN HILL HSA,CLGBP VILLAGE OF INDIAN HILL,0,0,160,0,0,0,0,0,160,160,160,160,148,160,160,160,125,160,160,160,3,160,160,160,119,73,1,160,160,160,160,21,160,73,0,0,0,160
23904,28508,CLGBP VILLAGE OF MARIEMONT,CLGBP VILLAGE OF MARIEMONT,0,0,50,0,0,0,0,0,50,50,50,50,49,50,50,50,25,50,50,50,1,50,50,50,39,17,0,50,50,50,50,17,50,17,0,0,0,50
23957,28574,COLUMBIA COLLEGE,COLUMBIA COLLEGE,0,0,692,0,0,0,0,0,692,692,692,692,692,692,692,692,146,692,692,692,57,692,692,692,691,691,6,692,692,692,692,46,692,691,0,0,0,692
23961,28578,Columbus Regional Airport Authority,Columbus Regional Airport Authority,0,0,679,0,0,0,0,0,679,679,679,679,678,679,679,679,414,679,679,679,12,679,679,679,629,354,26,679,679,679,679,107,679,354,0,0,0,679
23978,28602,Commerzbank AG,Commerzbank AG,0,0,641,0,0,0,0,0,641,641,641,641,632,641,641,641,289,641,641,641,165,641,641,641,377,337,34,641,641,641,641,69,641,337,0,0,0,641
23986,28612,COMMUNICATIONS INTERNATIONAL,COMMUNICATIONS INTERNATIONAL,0,0,291,0,0,0,0,0,291,291,291,291,291,291,291,291,217,291,291,291,29,291,291,291,77,151,13,291,291,291,291,28,291,151,0,0,0,291
24056,28713,Riverbend Industries,Riverbend Industries,0,0,436,0,0,0,0,0,436,436,436,436,436,436,436,436,280,436,436,436,68,436,436,436,207,273,18,436,436,436,436,28,436,273,0,0,0,436
24082,28744,COPE PLASTICS INC,COPE PLASTICS INC,0,0,518,0,0,0,0,0,518,518,518,518,518,518,518,518,289,518,518,518,25,518,518,518,398,321,23,518,518,518,518,57,518,321,0,0,0,518
24095,28759,CORGAN ASSOCIATES,CORGAN ASSOCIATES,0,0,1051,0,0,0,0,0,1051,1051,1051,1051,1048,1051,1051,1051,624,1051,1051,1051,289,1051,1051,1051,831,683,5,1051,1051,1051,1051,42,1051,683,0,0,0,1051
24107,28772,CORT BUSINESS SERVICES,CORT BUSINESS SERVICES,0,0,1818,0,0,0,0,0,1818,1818,1818,1818,1817,1818,1818,1818,1277,1818,1818,1818,82,1818,1818,1818,1246,905,67,1818,1818,1818,1818,155,1818,905,0,0,0,1818
24132,28803,COYOTE LOGISTICS LLC,COYOTE LOGISTICS LLC,0,0,2059,0,0,0,0,0,2059,2059,2059,2059,2059,2059,2059,2059,941,2059,2059,2059,315,2059,2059,2059,1870,1223,15,2059,2059,2059,2059,82,2059,1223,0,0,0,2059
24151,28824,Credit Agricole CIB,CREDIT AGRICOLE CORP INVESTMENT BANK,0,0,1560,0,0,0,0,0,1560,1560,1560,1560,1545,1560,1560,1560,624,1560,1560,1560,686,1560,1560,1560,584,924,32,1560,1560,1560,1560,127,1560,924,0,0,0,1560
24159,28833,CRESCENT HOTEL AND RESORT,CRESCENT HOTEL AND RESORT,0,0,3604,0,0,0,0,0,3604,3604,3604,3604,3592,3604,3604,3604,1576,3604,3604,3604,637,3604,3604,3604,2470,2480,162,3604,3604,3604,3604,276,3604,2480,0,0,0,3604
24245,28932,DARBY DENTAL SUPPLY LLC,DARBY DENTAL SUPPLY LLC,0,0,571,0,0,0,0,0,571,571,571,571,558,571,571,571,209,571,571,571,63,571,571,571,135,322,49,571,571,571,571,64,571,322,0,0,0,571
24257,54722,Daves Marketplace,Daves Marketplace,0,0,25,0,0,0,0,0,25,25,25,25,23,25,25,25,1,25,25,25,3,25,25,25,1,7,0,25,25,25,25,1,25,7,0,0,0,25
243,271,Rockwell Automation Inc,Rockwell Automation Inc,0,0,14901,0,0,0,0,0,14901,14900,14900,14901,14901,14901,14901,14901,10412,14901,14901,14901,1173,14901,14901,14901,8272,7901,631,14901,14901,14901,14901,1259,14901,7901,0,0,0,14900
243,54760,Rockwell Automation - Centivo,Rockwell Automation Inc,0,0,0,0,0,0,0,0,582,582,582,582,582,582,582,582,378,582,582,582,0,582,582,582,254,575,0,0,582,582,582,0,582,575,0,0,0,582
24359,42631,Maxar Technologies Inc,Maxar Technologies Inc,0,0,4968,0,0,0,0,0,4968,4968,4968,4968,4968,4968,4968,4968,2406,4968,4968,4968,373,4968,4968,4968,4278,2474,121,4968,4968,4968,4968,520,4968,2474,0,0,0,4968
24406,51468,DOMO,DOMO,0,0,2121,0,0,0,0,0,2121,2121,2121,2121,2120,2121,2121,2121,1400,2121,2121,2121,1,2121,2121,2121,963,780,7,2121,2121,2121,2121,154,2121,780,0,0,0,2121
24410,29123,DONALD DANFORTH PLANT SCIENCE CENTER,DONALD DANFORTH PLANT SCIENCE CENTER,0,0,557,0,0,0,0,0,557,557,557,557,554,557,557,557,364,557,557,557,72,557,557,557,419,338,12,557,557,557,557,40,557,338,0,0,0,557
24428,29144,DREES HOMES,DREES HOMES,0,0,1286,0,0,0,0,0,1286,1286,1286,1286,1282,1286,1286,1286,1090,1286,1286,1286,71,1286,1286,1286,842,756,37,1286,1286,1286,1286,107,1286,756,0,0,0,1286
24437,29155,Drivetime Automotive Group Inc,DRIVETIME AUTOMOTIVE GROUP INC,0,0,4288,0,0,0,0,0,4288,4287,4287,4288,4286,4288,4288,4288,1771,4288,4288,4288,496,4288,4288,4288,4061,2135,43,4288,4288,4288,4288,235,4288,2135,0,0,0,4287
24441,51210,DSI MANAGEMENT,DSI MANAGEMENT,0,0,498,0,0,0,0,0,498,498,498,498,498,498,498,498,90,498,498,498,112,498,498,498,363,375,11,498,498,498,498,28,498,375,0,0,0,498
24489,29217,EASTERN LOCAL SCHOOLS,EASTERN LOCAL SCHOOLS,0,0,203,0,0,0,0,0,203,203,203,203,161,203,203,203,83,203,203,203,5,203,203,203,156,93,8,203,203,203,203,26,203,93,0,0,0,203
24518,29251,EECU,Educational Employees Credit Union,0,0,547,0,0,0,0,0,547,547,547,547,547,547,547,547,319,547,547,547,29,547,547,547,323,416,11,547,547,547,547,39,547,416,0,0,0,547
24541,51404,ELEVATING BOATS LLC,ELEVATING BOATS LLC,0,0,156,0,0,0,0,0,156,156,156,156,128,156,156,156,51,156,156,156,2,156,156,156,110,65,15,156,156,156,156,23,156,65,0,0,0,156
24598,29340,ENGINEERING SYSTEMS INC,ENGINEERING SYSTEMS INC,0,0,695,0,0,0,0,0,695,695,695,695,694,695,695,695,518,695,695,695,39,695,695,695,412,395,24,695,695,695,695,70,695,395,0,0,0,695
246,274,Ryder System,Ryder System,0,0,48745,0,0,0,0,0,48745,48745,48745,48745,48745,48745,48745,48745,27420,48745,48745,48730,5593,48745,48745,48745,699,21113,1518,48745,48745,48745,48745,3397,48745,21116,0,0,0,48742
24607,29350,ENTERPRISE BANK AND TRUST,ENTERPRISE BANK AND TRUST,0,0,1694,0,0,0,0,0,1694,1694,1694,1694,1692,1694,1694,1694,1243,1694,1694,1694,81,1694,1694,1694,1527,968,40,1694,1694,1694,1694,125,1694,968,0,0,0,1694
24615,29358,Nederman Corporation,Nederman Corporation,0,0,771,0,0,0,0,0,771,771,771,771,766,771,771,771,546,771,771,771,50,771,771,771,423,478,33,771,771,771,771,61,771,478,0,0,0,771
24616,29360,ENVIRONMENTAL SYSTEMS RESEARCH INSTITUT,ENVIRONMENTAL SYSTEMS RESEARCH INSTITUT,0,0,12400,0,0,0,0,0,12400,12400,12400,12400,12400,12400,12400,12400,4746,12400,12400,12400,1609,12400,12400,12400,11136,6509,233,12400,12400,12400,12400,1751,12400,6509,0,0,0,12399
24626,29373,EPISCOPAL SCHOOL OF JACKSONVILLE,EPISCOPAL SCHOOL OF JACKSONVILLE,0,0,446,0,0,0,0,0,446,446,446,446,445,446,446,446,253,446,446,446,55,446,446,446,328,283,9,446,446,446,446,26,446,283,0,0,0,446
24644,51452,ERNEST N MORIAL CONVENTION CENTER,ERNEST N MORIAL CONVENTION CENTER,0,0,444,0,0,0,0,0,444,444,444,444,443,444,444,444,229,444,444,444,43,444,444,444,381,293,32,444,444,444,444,50,444,293,0,0,0,444
24704,29462,FAIRLEIGH DICKINSON UNIVERSITY,FAIRLEIGH DICKINSON UNIVERSITY,0,0,1366,0,0,0,0,0,1366,1366,1366,1366,1366,1366,1366,1366,699,1366,1366,1366,107,1366,1366,1366,1011,817,122,1366,1366,1366,1366,192,1366,817,0,0,0,1366
24706,29465,FAIRWAY INDEPENDENT MORTGAGE CORPORATION,Fairway Independent Mortgage Corporation,0,0,7335,0,0,0,0,0,7335,7335,7335,7335,7322,7335,7335,7335,4027,7335,7335,7335,280,7335,7335,7335,7166,3727,153,7335,7335,7335,7335,424,7335,3727,0,0,0,7335
24708,29467,FAIRWINDS CREDIT UNION,FAIRWINDS CREDIT UNION,0,0,878,0,0,0,0,0,878,878,878,878,878,878,878,878,617,878,878,878,84,878,878,878,588,538,14,878,878,878,878,49,878,538,0,0,0,878
24732,29491,Flight Centre Travel Group,Flight Centre Travel Group,0,0,1401,0,0,0,0,0,1401,1401,1401,1401,1401,1401,1401,1401,667,1401,1401,1401,283,1401,1401,1401,912,915,35,1401,1401,1401,1401,99,1401,915,0,0,0,1401
24763,29526,FIG LLC Fortress,FIG LLC Fortress,0,0,1696,0,0,0,0,0,1696,1696,1696,1696,1690,1696,1696,1696,657,1696,1696,1696,2,1696,1696,1696,1586,833,11,1696,1696,1696,1696,124,1696,833,0,0,0,1696
24793,29561,FIRSTBANK HOLDING COMPANY,FIRSTBANK HOLDING COMPANY,0,0,3746,0,0,0,0,0,3746,3746,3746,3746,3745,3746,3746,3746,2914,3746,3746,3746,467,3746,3746,3746,3139,2134,73,3746,3746,3746,3746,180,3746,2135,0,0,0,3746
24800,29569,FLAD AFFILIATED CORP,FLAD AFFILIATED CORP,0,0,1656,0,0,0,0,0,1656,1656,1656,1656,1562,1656,1656,1656,949,1656,1656,1656,55,1656,1656,1656,840,854,46,1656,1656,1656,1656,123,1656,854,0,0,0,1656
24810,29584,ONESKY FLIGHT LLC DBA FLIGHT,ONESKY FLIGHT LLC DBA FLIGHT,0,0,8371,0,0,0,0,0,8371,8371,8371,8371,7901,8371,8371,8371,4203,8371,8371,8371,729,8371,8371,8371,5434,3920,307,8371,8371,8371,8371,788,8371,3920,0,0,0,8371
24828,29607,FLORIDAS NATURAL GROWERS,FLORIDAS NATURAL GROWERS,0,0,1024,0,0,0,0,0,1024,1024,1024,1024,1023,1024,1024,1024,787,1024,1024,1024,38,1024,1024,1024,583,498,37,1024,1024,1024,1024,114,1024,498,0,0,0,1024
24838,29618,Fogo De Chao,Fogo De Chao Churrascaria  LLP,0,0,1703,0,0,0,0,0,1703,1703,1703,1703,1702,1703,1703,1703,808,1703,1703,1703,3,1703,1703,1703,1628,1310,8,1703,1703,1703,1703,72,1703,1310,0,0,0,1703
24879,43068,Fox Electric LTD,Fox Electric LTD,0,0,427,0,0,0,0,0,427,427,427,427,427,427,427,427,321,427,427,427,46,427,427,427,291,224,4,427,427,427,427,19,427,224,0,0,0,427
24980,29785,General Agencies of the UMC,General Agencies of the UMC,0,0,899,0,0,0,0,0,899,899,899,899,899,899,899,899,586,899,899,899,49,899,899,899,686,566,60,899,899,899,899,116,899,566,0,0,0,899
25011,29820,GEORGIA SYSTEMS OPERATION CORP,GEORGIA SYSTEMS OPERATION CORP,0,0,631,0,0,0,0,0,631,631,631,631,625,631,631,631,435,631,631,631,22,631,631,631,348,286,33,631,631,631,631,66,631,286,0,0,0,631
25012,29821,GEORGIA TRANSMISSION CORP,GEORGIA TRANSMISSION CORP,0,0,816,0,0,0,0,0,816,816,816,816,812,816,816,816,689,816,816,816,35,816,816,816,520,388,54,816,816,816,816,118,816,388,0,0,0,815
25038,29860,GIVAUDAN FRAGRANCES CORP,GIVAUDAN FRAGRANCES CORP,0,0,4659,0,0,0,0,0,4659,4658,4658,4659,4644,4659,4659,4659,2812,4659,4659,4659,596,4659,4659,4659,1851,2533,150,4659,4659,4659,4659,387,4659,2533,0,0,0,4658
25049,29875,Wieland North America Inc,Wieland North America Inc,0,0,3277,0,0,0,0,0,3277,3277,3277,3277,3277,3277,3277,3277,1720,3277,3277,3277,183,3277,3277,3277,1454,1375,105,3277,3277,3277,3277,262,3277,1375,0,0,0,3277
25101,29938,GOYA FOODS,GOYA FOODS,0,0,1534,0,0,0,0,0,1534,1534,1534,1534,1532,1534,1534,1534,773,1534,1534,1534,250,1534,1534,1534,1486,683,77,1534,1534,1534,1534,152,1534,683,0,0,0,1534
25120,29959,Grange Insurance Company,Grange Insurance Company,0,0,2266,0,0,0,0,0,2266,2266,2266,2266,2244,2266,2266,2266,1510,2266,2266,2266,93,2266,2266,2266,2249,1086,38,2266,2266,2266,2266,157,2266,1086,0,0,0,2266
25144,29987,Green Bay Packaging,GREEN BAY PACKAGING INC,0,0,6954,0,0,0,0,0,6954,6954,6954,6954,6950,6954,6954,6954,5443,6954,6954,6954,606,6954,6954,6954,5865,2941,198,6954,6954,6954,6954,513,6954,2941,0,0,0,6953
25171,30017,GREYSTAR MANAGEMENT,GREYSTAR MANAGEMENT,0,0,30310,0,0,0,0,0,30310,30310,30310,30310,30288,30310,30310,30310,14183,30310,30310,30306,3887,30310,30310,30310,12110,17978,440,30310,30310,30310,30310,1482,30310,17978,0,0,0,30306
25195,30052,Guilford County,Guilford County,0,0,5299,0,0,0,0,0,5299,5299,5299,5299,5238,5299,5299,5299,4640,5299,5299,5299,349,5299,5299,5299,5156,2739,126,5299,5299,5299,5299,539,5299,2740,0,0,0,5299
252,280,Scholastic Corporation,Scholastic Corporation,0,0,2756,0,0,0,0,0,2756,2756,2756,2756,2756,2756,2756,2756,1766,2756,2756,2756,475,2756,2756,2756,1697,1679,182,2756,2756,2756,2756,318,2756,1679,0,0,0,2756
25229,30093,Halocarbon Products,Halocarbon Products,0,0,323,0,0,0,0,0,323,323,323,323,323,323,323,323,273,323,323,323,4,323,323,323,208,146,7,323,323,323,323,30,323,146,0,0,0,323
25249,51443,HARBOR RETIREMENT ASSOCIATES,HARBOR RETIREMENT ASSOCIATES,0,0,423,0,0,0,0,0,423,423,423,423,423,423,423,423,230,423,423,423,60,423,423,423,314,318,17,423,423,423,423,37,423,318,0,0,0,423
25268,30133,Schnitzer Properties Corporation,Schnitzer Properties Corporation,0,0,393,0,0,0,0,0,393,393,393,393,389,393,393,393,244,393,393,393,41,393,393,393,105,211,16,393,393,393,393,35,393,211,0,0,0,393
25367,30252,HILLDRUP COMPANIES,HILLDRUP COMPANIES,0,0,492,0,0,0,0,0,492,492,492,492,492,492,492,492,405,492,492,492,27,492,492,492,330,325,26,492,492,492,492,51,492,325,0,0,0,492
25382,30268,Hornblower Group,Hornblower Group,0,0,970,0,0,0,0,0,970,970,970,970,970,970,970,970,439,970,970,970,229,970,970,970,632,533,39,970,970,970,970,80,970,533,0,0,0,970
25386,30274,HOGAN LOVELLS US LLP,HOGAN LOVELLS US LLP,0,0,2844,0,0,0,0,0,2844,2844,2844,2844,2832,2844,2844,2844,1644,2844,2844,2844,19,2844,2844,2844,2040,1602,166,2844,2844,2844,2844,286,2844,1602,0,0,0,2844
25388,30276,HOLLAND & HART LLP,HOLLAND AND HART LLP,0,0,1739,0,0,0,0,0,1739,1739,1739,1739,1739,1739,1739,1739,1407,1739,1739,1739,140,1739,1739,1739,1091,887,58,1739,1739,1739,1739,175,1739,887,0,0,0,1739
25403,30291,HOMESTREET INC,HOMESTREET INC,0,0,820,0,0,0,0,0,820,820,820,820,820,820,820,820,478,820,820,820,0,820,820,820,700,494,60,820,820,820,820,106,820,494,0,0,0,820
25428,30321,Hot Topic Inc,Hot Topic Inc,0,0,2849,0,0,0,0,0,2849,2849,2849,2849,2848,2849,2849,2849,1723,2849,2849,2849,601,2849,2849,2849,2368,2162,30,2849,2849,2849,2849,179,2849,2162,0,0,0,2849
25459,30355,Huhtamaki Holding Inc,Huhtamaki Holding Inc,0,0,1204,0,0,0,0,0,1204,1204,1204,1204,1204,1204,1204,1204,702,1204,1204,1204,106,1204,1204,1204,758,513,21,1204,1204,1204,1204,81,1204,513,0,0,0,1204
255,283,Sephora USA Inc,Sephora USA Inc,0,0,10972,0,0,0,0,0,10972,10972,10972,10972,10972,10972,10972,10972,6432,10972,10972,10972,1833,10972,10972,10972,7659,6014,144,10972,10972,10972,10972,564,10972,6014,0,0,0,10972
255,54405,Sephora USA Inc - Non UHC,Sephora USA Inc,0,0,0,0,0,0,0,0,1296,1296,1296,1296,1243,1296,1296,1296,773,1296,1296,1296,215,1296,1296,1296,86,846,0,0,1296,1296,1296,0,1296,846,0,0,0,1296
25545,30457,ANDMORE,ANDMORE,0,0,759,0,0,0,0,0,759,759,759,759,755,759,759,759,457,759,759,759,55,759,759,759,440,402,28,759,759,759,759,64,759,402,0,0,0,759
25586,30511,INFICON INC,INFICON INC,0,0,890,0,0,0,0,0,890,890,890,890,884,890,890,890,461,890,890,890,89,890,890,890,532,532,21,890,890,890,890,50,890,532,0,0,0,890
256,284,Shriners Hospitals for Children,Shriners Hospitals for Children,0,0,1270,0,0,0,0,0,1270,1270,1270,1270,1265,1270,1270,1270,596,1270,1270,1270,90,1270,1270,1270,1232,653,101,1270,1270,1270,1270,183,1270,653,0,0,0,1270
25614,30541,INPRO CORPORATION,INPRO CORPORATION,0,0,1238,0,0,0,0,0,1238,1238,1238,1238,1238,1238,1238,1238,517,1238,1238,1238,74,1238,1238,1238,709,690,28,1238,1238,1238,1238,107,1238,690,0,0,0,1238
25628,30557,INTEGRA LIFESCIENCES CORP,Integra LifeSciences Corp,0,0,4117,0,0,0,0,0,4117,4117,4117,4117,4117,4117,4117,4117,1932,4117,4117,4117,292,4117,4117,4117,2292,2236,126,4117,4117,4117,4117,344,4117,2236,0,0,0,4117
25648,30582,Intergovernmental Personnel Benefits Cooperative I,Intergovernmental Personnel Benefit Cons,0,0,620,0,0,0,0,0,620,620,620,620,620,620,620,620,432,620,620,620,0,620,620,620,258,240,14,620,620,620,620,91,620,240,0,0,0,620
25677,30622,INX International Ink Company,INX INTERNATIONAL INK CO,0,0,2259,0,0,0,0,0,2259,2259,2259,2259,2258,2259,2259,2259,1406,2259,2259,2259,232,2259,2259,2259,1551,1245,89,2259,2259,2259,2259,234,2259,1245,0,0,0,2259
25790,30748,Blue Yonder,Blue Yonder,0,0,3998,0,0,0,0,0,3998,3998,3998,3998,3978,3998,3998,3998,1342,3998,3998,3998,357,3998,3998,3998,3488,2451,80,3998,3998,3998,3998,251,3998,2451,0,0,0,3998
25793,30751,JEFFERSON COUNTY,JEFFERSON COUNTY CO,0,0,2872,0,0,0,0,0,2872,2872,2872,2872,2869,2872,2872,2872,1652,2872,2872,2872,4,2872,2872,2872,2735,1609,105,2872,2872,2872,2872,267,2872,1609,0,0,0,2872
25803,30761,Manna Pro Products LLC,Manna Pro Products LLC,0,0,499,0,0,0,0,0,499,499,499,499,499,499,499,499,273,499,499,499,58,499,499,499,335,283,10,499,499,499,499,19,499,283,0,0,0,499
25807,30766,Jewelry Television,Jewelry Television,0,0,828,0,0,0,0,0,828,828,828,828,815,828,828,828,594,828,828,828,290,828,828,828,610,438,42,828,828,828,828,78,828,438,0,0,0,828
25871,30843,KAESER COMPRESSORS MEDICAL DENTAL COBRA,KAESER COMPRESSORS,0,0,1035,0,0,0,0,0,1035,1035,1035,1035,1035,1035,1035,1035,885,1035,1035,1035,95,1035,1035,1035,211,525,38,1035,1035,1035,1035,96,1035,525,0,0,0,1035
25878,42653,Kansas City Life Insurance Company,Kansas City Life Insurance Company,0,0,860,0,0,0,0,0,860,860,860,860,860,860,860,860,717,860,860,860,54,860,860,860,858,543,248,860,860,860,860,269,860,543,0,0,0,860
25935,30914,Kikkoman Foods Inc,KIKKOMAN FOODS INC,0,0,557,0,0,0,0,0,557,557,557,557,551,557,557,557,355,557,557,557,39,557,557,557,357,269,11,557,557,557,557,53,557,269,0,0,0,557
25957,30944,Kirkwood School District R-7,KIRKWOOD SCHOOL DISTRICT R 7,0,0,1379,0,0,0,0,0,1379,1379,1379,1379,1370,1379,1379,1379,901,1379,1379,1379,79,1379,1379,1379,847,817,56,1379,1379,1379,1379,172,1379,817,0,0,0,1379
25958,30946,KISINGER CAMPO AND ASSOCIATES CORP,KISINGER CAMPO AND ASSOCIATES CORP,0,0,536,0,0,0,0,0,536,536,536,536,536,536,536,536,406,536,536,536,28,536,536,536,332,332,26,536,536,536,536,49,536,332,0,0,0,536
25985,30975,KRUEGER INTERNATIONAL,KRUEGER INTERNATIONAL,0,0,2203,0,0,0,0,0,2203,2203,2203,2203,2201,2203,2203,2203,1281,2203,2203,2203,9,2203,2203,2203,1487,1151,61,2203,2203,2203,2203,216,2203,1151,0,0,0,2203
26000,30993,L E JONES COMPANY,L E JONES COMPANY LLC,0,0,498,0,0,0,0,0,498,498,498,498,498,498,498,498,399,498,498,498,8,498,498,498,367,303,16,498,498,498,498,54,498,303,0,0,0,498
26064,31067,Lavelle Industries,Lavelle Industries,0,0,364,0,0,0,0,0,364,364,364,364,364,364,364,364,283,364,364,364,31,364,364,364,239,174,11,364,364,364,364,29,364,174,0,0,0,364
26101,31109,LEND LEASE US WELFARE BENEFITS PLAN,LEND LEASE US WELFARE BENEFITS PLAN,0,0,459,0,0,0,0,0,459,459,459,459,458,459,459,459,303,459,459,459,90,459,459,459,278,268,15,459,459,459,459,55,459,268,0,0,0,459
26101,48993,Lendlease Maven Opt-Outs,LEND LEASE US WELFARE BENEFITS PLAN,0,0,0,0,0,0,0,0,191,191,191,191,191,191,191,191,126,191,191,191,27,191,191,191,68,176,0,0,191,191,191,0,191,176,0,0,0,191
26101,48995,Lendlease Maven UHA Cross-Carrier,LEND LEASE US WELFARE BENEFITS PLAN,0,0,0,0,0,0,0,0,38,38,38,38,38,38,38,38,34,38,38,38,6,38,38,38,29,33,0,0,38,38,38,0,38,33,0,0,0,38
26149,31166,LINDBERGH SCHOOLS,LINDBERGH SCHOOLS,0,0,1496,0,0,0,0,0,1496,1496,1496,1496,1495,1496,1496,1496,1084,1496,1496,1496,2,1496,1496,1496,972,775,37,1496,1496,1496,1496,126,1496,775,0,0,0,1496
26177,31197,LMI AEROSPACE INC,LMI AEROSPACE INC,0,0,1547,0,0,0,0,0,1547,1547,1547,1547,1547,1547,1547,1547,580,1547,1547,1547,0,1547,1547,1547,1474,676,50,1547,1547,1547,1547,128,1547,676,0,0,0,1547
26179,53416,SEIU Local 1 - Missouri Benefit Services Trust,SEIU Local 1 - MO Benefit Services Trust,0,0,406,0,0,0,0,0,406,406,406,406,406,406,406,406,37,406,406,406,43,406,406,406,370,126,38,406,406,406,406,55,406,126,0,0,0,406
26199,31223,LONDON CITY SCHOOLS,LONDON CITY SCHOOLS,0,0,415,0,0,0,0,0,415,415,415,415,415,415,415,415,265,415,415,415,4,415,415,415,271,170,11,415,415,415,415,52,415,170,0,0,0,415
26211,31235,LONZA AMERICA INC,LONZA AMERICA INC,0,0,8423,0,0,0,0,0,8423,8423,8423,8423,8423,8423,8423,8423,3670,8423,8423,8423,476,8423,8423,8423,4459,4286,179,8423,8423,8423,8423,529,8423,4286,0,0,0,8423
